UBIGEO,DEPARTAMENTO,PROVINCIA,DISTRITO,SEXO,EDAD,FACULTAD,ESCUELA_ACADEMICA,NIVEL_ACAD,ANIO_MAT1,SEM_MATRICULA1,N_RAC_DESAYUNO,N_RAC_ALMUERZO,N_RAC_CENA
190104,PASCO,PASCO,HUAYLLAY,FEMENINO,22,PSICOLOGÍA,PSICOLOGÍA,PREGRADO,2021,1,37,37,29
190107,PASCO,PASCO,PAUCARTAMBO,MASCULINO,24,CIENCIAS CONTABLES Y FINANCIERAS,CIENCIAS CONTABLES Y FINANCIERAS,PREGRADO,2018,1,32,36,29
190108,PASCO,PASCO,SAN FRANCISCO DE ASIS DE YARUSYACAN,MASCULINO,20,CIENCIAS SOCIALES,SOCIOLOGÍA,PREGRADO,2020,1,32,37,27
190109,PASCO,PASCO,SIMON BOLIVAR,FEMENINO,17,CIENCIAS AGRARIAS,INGENIERÍA AGRONÓMICA,PREGRADO,2023,1,26,34,27
190109,PASCO,PASCO,SIMON BOLIVAR,FEMENINO,18,CIENCIAS SOCIALES,CIENCIAS DE LA COMUNICACIÓN SOCIAL,PREGRADO,2023,1,30,37,31
190113,PASCO,PASCO,YANACANCHA,FEMENINO,19,ENFERMERÍA,ENFERMERÍA,PREGRADO,2021,1,27,35,29
190113,PASCO,PASCO,YANACANCHA,FEMENINO,21,PSICOLOGÍA,PSICOLOGÍA,PREGRADO,2020,1,11,16,9
190113,PASCO,PASCO,YANACANCHA,FEMENINO,17,INGENIERÍA CIVIL Y ARQUITECTURA,INGENIERÍA CIVIL,PREGRADO,2023,1,38,37,27
190113,PASCO,PASCO,YANACANCHA,FEMENINO,18,INGENIERÍA CIVIL Y ARQUITECTURA,ARQUITECTURA,PREGRADO,2021,1,29,35,29
190113,PASCO,PASCO,YANACANCHA,FEMENINO,20,PSICOLOGÍA,PSICOLOGÍA,PREGRADO,2020,1,36,37,30
190201,PASCO,DANIEL ALCIDES CARRION,YANAHUANCA,FEMENINO,21,ENFERMERÍA,ENFERMERÍA,PREGRADO,2020,1,25,36,26
190201,PASCO,DANIEL ALCIDES CARRION,YANAHUANCA,MASCULINO,24,INGENIERÍA INDUSTRIAL Y DE SISTEMAS,INGENIERÍA INDUSTRIAL,PREGRADO,2019,1,30,37,29
190201,PASCO,DANIEL ALCIDES CARRION,YANAHUANCA,MASCULINO,18,ECONOMÍA,ECONOMÍA,PREGRADO,2023,1,37,37,31
190201,PASCO,DANIEL ALCIDES CARRION,YANAHUANCA,MASCULINO,22,ECONOMÍA,ECONOMÍA,PREGRADO,2019,1,20,36,24
190201,PASCO,DANIEL ALCIDES CARRION,YANAHUANCA,FEMENINO,21,INGENIERÍA CIVIL Y ARQUITECTURA,ARQUITECTURA,PREGRADO,2023,1,36,37,31
190206,PASCO,DANIEL ALCIDES CARRION,SANTA ANA DE TUSI,MASCULINO,25,CIENCIAS SOCIALES,SOCIOLOGÍA,PREGRADO,2018,1,34,35,30
190206,PASCO,DANIEL ALCIDES CARRION,SANTA ANA DE TUSI,MASCULINO,22,CIENCIAS DE LA EDUCACIÓN,MATEMÁTICA Y FÍSICA,PREGRADO,2023,1,35,37,31
190206,PASCO,DANIEL ALCIDES CARRION,SANTA ANA DE TUSI,MASCULINO,35,INGENIERÍA CIVIL Y ARQUITECTURA,INGENIERÍA CIVIL,PREGRADO,2008,1,26,36,29
190301,PASCO,OXAPAMPA,OXAPAMPA,MASCULINO,23,CIENCIAS ADMINISTRATIVAS Y TURISMO,CIENCIAS ADMINISTRATIVAS,PREGRADO,2019,1,24,37,29
190305,PASCO,OXAPAMPA,POZUZO,MASCULINO,19,CIENCIAS CONTABLES Y FINANCIERAS,CIENCIAS CONTABLES Y FINANCIERAS,PREGRADO,2023,1,32,37,30
210501,PUNO,EL COLLAO,ILAVE,FEMENINO,19,CIENCIAS DE LA EDUCACIÓN,EDUCACIÓN PRIMARIA,PREGRADO,2022,1,33,37,28
221001,SAN MARTIN,TOCACHE,TOCACHE,FEMENINO,22,MEDICINA,ODONTOLOGÍA,PREGRADO,2019,1,32,37,29
221001,SAN MARTIN,TOCACHE,TOCACHE,MASCULINO,19,MEDICINA,ODONTOLOGÍA,PREGRADO,2023,1,35,37,29
221001,SAN MARTIN,TOCACHE,TOCACHE,FEMENINO,18,CIENCIAS ADMINISTRATIVAS Y TURISMO,CIENCIAS ADMINISTRATIVAS,PREGRADO,2023,1,37,37,30
221001,SAN MARTIN,TOCACHE,TOCACHE,MASCULINO,19,MEDICINA VETERINARIA Y ZOOTECNIA,MEDICINA VETERINARIA,PREGRADO,2022,1,35,36,30
221001,SAN MARTIN,TOCACHE,TOCACHE,FEMENINO,20,CIENCIAS DE LA EDUCACIÓN,EDUCACIÓN PRIMARIA,PREGRADO,2022,1,37,37,31
221002,SAN MARTIN,TOCACHE,NUEVO PROGRESO,MASCULINO,22,INGENIERÍA INDUSTRIAL Y DE SISTEMAS,INGENIERÍA DE SISTEMAS,PREGRADO,2021,1,37,36,30
221003,SAN MARTIN,TOCACHE,POLVORA,MASCULINO,17,CIENCIAS DE LA EDUCACIÓN,EDUCACIÓN FÍSICA,PREGRADO,2023,1,37,37,31
221005,SAN MARTIN,TOCACHE,UCHIZA,MASCULINO,19,CIENCIAS DE LA EDUCACIÓN,EDUCACIÓN FÍSICA,PREGRADO,2023,1,37,37,30
221005,SAN MARTIN,TOCACHE,UCHIZA,MASCULINO,27,INGENIERÍA CIVIL Y ARQUITECTURA,INGENIERÍA CIVIL,PREGRADO,2018,1,28,36,28
221005,SAN MARTIN,TOCACHE,UCHIZA,MASCULINO,18,INGENIERÍA INDUSTRIAL Y DE SISTEMAS,INGENIERÍA INDUSTRIAL,PREGRADO,2023,1,15,15,10
250101,UCAYALI,CORONEL PORTILLO,CALLERIA,MASCULINO,25,CIENCIAS ADMINISTRATIVAS Y TURISMO,CIENCIAS ADMINISTRATIVAS,PREGRADO,2021,1,33,35,4
250101,UCAYALI,CORONEL PORTILLO,CALLERIA,MASCULINO,26,INGENIERÍA CIVIL Y ARQUITECTURA,INGENIERÍA CIVIL,PREGRADO,2019,1,21,37,27
250101,UCAYALI,CORONEL PORTILLO,CALLERIA,MASCULINO,19,INGENIERÍA CIVIL Y ARQUITECTURA,INGENIERÍA CIVIL,PREGRADO,2022,1,34,37,30
250101,UCAYALI,CORONEL PORTILLO,CALLERIA,MASCULINO,21,INGENIERÍA CIVIL Y ARQUITECTURA,INGENIERÍA CIVIL,PREGRADO,2022,1,34,37,27
250101,UCAYALI,CORONEL PORTILLO,CALLERIA,MASCULINO,19,MEDICINA VETERINARIA Y ZOOTECNIA,MEDICINA VETERINARIA,PREGRADO,2022,1,38,36,31
250107,UCAYALI,CORONEL PORTILLO,MANANTAY,MASCULINO,20,INGENIERÍA CIVIL Y ARQUITECTURA,INGENIERÍA CIVIL,PREGRADO,2020,1,31,37,30
250301,UCAYALI,PADRE ABAD,PADRE ABAD,MASCULINO,25,CIENCIAS AGRARIAS,INGENIERÍA AGROINDUSTRIAL,PREGRADO,2020,1,31,35,29
250301,UCAYALI,PADRE ABAD,PADRE ABAD,MASCULINO,27,CIENCIAS DE LA EDUCACIÓN,MATEMÁTICA Y FÍSICA,PREGRADO,2019,1,25,34,27
250301,UCAYALI,PADRE ABAD,PADRE ABAD,FEMENINO,19,DERECHO Y CIENCIAS POLÍTICAS,DERECHO Y CIENCIAS POLÍTICAS,PREGRADO,2022,1,29,34,28
250301,UCAYALI,PADRE ABAD,PADRE ABAD,FEMENINO,17,INGENIERÍA INDUSTRIAL Y DE SISTEMAS,INGENIERÍA INDUSTRIAL,PREGRADO,2023,1,37,36,31
250301,UCAYALI,PADRE ABAD,PADRE ABAD,MASCULINO,17,MEDICINA VETERINARIA Y ZOOTECNIA,MEDICINA VETERINARIA,PREGRADO,2023,1,23,23,20
250302,UCAYALI,PADRE ABAD,IRAZOLA,MASCULINO,20,ECONOMÍA,ECONOMÍA,PREGRADO,2021,1,37,36,29
250202,UCAYALI,ATALAYA,SEPAHUA,MASCULINO,19,INGENIERÍA INDUSTRIAL Y DE SISTEMAS,INGENIERÍA INDUSTRIAL,PREGRADO,2022,1,33,37,31
