CODIGO_UNICO,NOMBRE_INVERSION,AVANCE_FISICO,MONTO_VIABLE,DEPARTAMENTO,PROVINCIA,BENEFICIARIO,SECTOR,COSTO_ACTUALIZADO,PIM_ANIO_ACTUAL,TIPO_INVERSION,EFICIENCIA_AVANCE,BENEFICIARIOS_POR_MILLON,INDICE_PRIORIDAD,CATEGORIA_PROYECTO,ESTADO_AVANCE
2597611,"CONSTRUCCION DE ZONA DE ESTACIONAMIENTO EN EL(LA) GARAJE MUNICIPAL EN LA LOCALIDAD SAN CARLOS, DISTRITO DE SAN CARLOS, PROVINCIA BONGARA, DEPARTAMENTO AMAZONAS",100.0,22467.5,AMAZONAS,BONGARA,0,GOBIERNOS LOCALES,28527.5,0,INVERSIONES IOARR,4450.873483921219,0.0,0.6999997058655987,PEQUEÑO,COMPLETADO
2495837,"RENOVACION DE TUBERIA EN EL(LA) SISTEMA DE AGUA POTABLE DEL JR. PEDRO DAVILA, TRAMO:  PSJ. MACHAY - JR. CHUPAQUINITA DEL BARRIO SAN MIGUEL DE PINCHA DISTRITO DE CHUPACA, PROVINCIA CHUPACA, DEPARTAMENTO JUNIN",100.0,22509.82,JUNIN,CHUPACA,0,GOBIERNOS LOCALES,27630.56,0,INVERSIONES IOARR,4442.505537583153,0.0,0.6999997053115397,PEQUEÑO,COMPLETADO
2512373,"REPARACION DE CERCO Y/O PORTADA EN EL(LA) IE 20985 - GORGOR EN LA LOCALIDAD PUCARUMI, DISTRITO DE GORGOR, PROVINCIA CAJATAMBO, DEPARTAMENTO LIMA",100.0,22583.49,LIMA,CAJATAMBO,0,GOBIERNOS LOCALES,21581.73,0,INVERSIONES IOARR,4428.013562119938,0.0,0.6999997043470423,PEQUEÑO,COMPLETADO
2617575,"ADQUISICION DE HARDWARE GENERAL, IMPRESORA Y MOBILIARIO DE AMBIENTES COMPLEMENTARIOS EN EL(LA) PUESTO DE SALUD DE LA LOCALIDAD DE TAMBO QUEMADO, UCHUYMARCA, NUEVO SANTIAGO, CHUQUIMARAN DEL  DISTRITO DE LEONCIO PRADO, PROVINCIA LUCANAS, DEPARTAMENTO AYACUCHO",98.0,18500.0,AYACUCHO,LUCANAS,0,GOBIERNOS LOCALES,18500.0,0,INVERSIONES IOARR,5297.2972972972975,0.0,0.6939997578086355,PEQUEÑO,AVANZADO
2603393,"ADQUISICION DE ESPECTROFOTOMETRO EN EL(LA) BELLAVISTA EN LA LOCALIDAD LA ESPERANZA, DISTRITO DE LA ESPERANZA, PROVINCIA TRUJILLO, DEPARTAMENTO LA LIBERTAD",100.0,22659.0,LA LIBERTAD,TRUJILLO,0,GOBIERNOS REGIONALES,12450.0,0,INVERSIONES IOARR,4413.257425305618,0.0,0.6999997033584553,PEQUEÑO,COMPLETADO
2603463,"ADQUISICION DE ESPECTROFOTOMETRO EN EL(LA) CARABAMBA  DISTRITO DE CARABAMBA, PROVINCIA JULCAN, DEPARTAMENTO LA LIBERTAD",100.0,22659.0,LA LIBERTAD,JULCAN,0,GOBIERNOS REGIONALES,12450.0,0,INVERSIONES IOARR,4413.257425305618,0.0,0.6999997033584553,PEQUEÑO,COMPLETADO
2603389,"ADQUISICION DE ESPECTROFOTOMETRO EN EL(LA) CIUDAD DE DIOS  DISTRITO DE GUADALUPE, PROVINCIA PACASMAYO, DEPARTAMENTO LA LIBERTAD",100.0,22659.0,LA LIBERTAD,PACASMAYO,0,GOBIERNOS REGIONALES,12450.0,0,INVERSIONES IOARR,4413.257425305618,0.0,0.6999997033584553,PEQUEÑO,COMPLETADO
2603395,"ADQUISICION DE ESPECTROFOTOMETRO EN EL(LA) LLACUABAMBA  DISTRITO DE PARCOY, PROVINCIA PATAZ, DEPARTAMENTO LA LIBERTAD",100.0,22659.0,LA LIBERTAD,PATAZ,0,GOBIERNOS REGIONALES,12450.0,0,INVERSIONES IOARR,4413.257425305618,0.0,0.6999997033584553,PEQUEÑO,COMPLETADO
2603411,"ADQUISICION DE ESPECTROFOTOMETRO EN EL(LA) PACANGA  DISTRITO DE PACANGA, PROVINCIA CHEPEN, DEPARTAMENTO LA LIBERTAD",100.0,22659.0,LA LIBERTAD,CHEPEN,0,GOBIERNOS REGIONALES,12450.0,0,INVERSIONES IOARR,4413.257425305618,0.0,0.6999997033584553,PEQUEÑO,COMPLETADO
2603471,"ADQUISICION DE ESPECTROFOTOMETRO EN EL(LA) EL MOLINO  DISTRITO DE CASCAS, PROVINCIA GRAN CHIMU, DEPARTAMENTO LA LIBERTAD",100.0,22659.0,LA LIBERTAD,GRAN CHIMU,0,GOBIERNOS REGIONALES,12450.0,0,INVERSIONES IOARR,4413.257425305618,0.0,0.6999997033584553,PEQUEÑO,COMPLETADO
2603445,"ADQUISICION DE ESPECTROFOTOMETRO EN EL(LA) SAN MARTIN DE PORRES  DISTRITO DE TRUJILLO, PROVINCIA TRUJILLO, DEPARTAMENTO LA LIBERTAD",100.0,22659.0,LA LIBERTAD,TRUJILLO,0,GOBIERNOS REGIONALES,12450.0,0,INVERSIONES IOARR,4413.257425305618,0.0,0.6999997033584553,PEQUEÑO,COMPLETADO
2603473,"ADQUISICION DE ESPECTROFOTOMETRO EN EL(LA) M.I. CACHICADAN  DISTRITO DE CACHICADAN, PROVINCIA SANTIAGO DE CHUCO, DEPARTAMENTO LA LIBERTAD",100.0,22659.0,LA LIBERTAD,SANTIAGO DE CHUCO,0,GOBIERNOS REGIONALES,12450.0,0,INVERSIONES IOARR,4413.257425305618,0.0,0.6999997033584553,PEQUEÑO,COMPLETADO
2603480,"ADQUISICION DE ESPECTROFOTOMETRO EN EL(LA) SAN JOSE  DISTRITO DE SAN JOSE, PROVINCIA PACASMAYO, DEPARTAMENTO LA LIBERTAD",100.0,22659.0,LA LIBERTAD,PACASMAYO,0,GOBIERNOS REGIONALES,12450.0,0,INVERSIONES IOARR,4413.257425305618,0.0,0.6999997033584553,PEQUEÑO,COMPLETADO
2603457,"ADQUISICION DE ESPECTROFOTOMETRO EN EL(LA) RIO SECO - SANTA ROSA EN LA LOCALIDAD EL PORVENIR, DISTRITO DE EL PORVENIR, PROVINCIA TRUJILLO, DEPARTAMENTO LA LIBERTAD",100.0,22659.0,LA LIBERTAD,TRUJILLO,0,GOBIERNOS REGIONALES,12450.0,0,INVERSIONES IOARR,4413.257425305618,0.0,0.6999997033584553,PEQUEÑO,COMPLETADO
2472342,"REPARACION DE RESERVORIO Y LÍNEA DE ADUCCIÓN EN EL(LA) SISTEMA DE AGUA POTABLE DE LA LOCALIDAD DE CAYNA,  DISTRITO DE CAYNA, PROVINCIA AMBO, DEPARTAMENTO HUANUCO",99.97,22620.0,HUANUCO,AMBO,0,GOBIERNOS LOCALES,18505.49,0,INVERSIONES IOARR,4419.540229885057,0.0,0.6999097038690485,PEQUEÑO,AVANZADO
2586063,"REPARACION DE TERRENO EN EL(LA) PLAZA DE ABASTOS CATALINA HUANCA EN LA LOCALIDAD SAN JERONIMO DE TUNAN, DISTRITO DE SAN JERONIMO DE TUNAN, PROVINCIA HUANCAYO, DEPARTAMENTO JUNIN",99.95,22608.9,JUNIN,HUANCAYO,0,GOBIERNOS LOCALES,15609.0,0,INVERSIONES IOARR,4420.825427154793,0.0,0.6998497040143712,PEQUEÑO,AVANZADO
2451124,"RENOVACION DE VIAS VECINALES Y CUNETAS CONSTRUCCION DE BADENES EN EL(LA) CAMINO VECINAL JAQORAHUI (EMP R684 PROGRESIVA 0+000.00 - 1+187.89) DEL SECTOR  TISIHUA EN LA LOCALIDAD SIHUAYRO, DISTRITO DE JULI, PROVINCIA CHUCUITO, DEPARTAMENTO PUNO",100.0,22730.09,PUNO,CHUCUITO,0,GOBIERNOS LOCALES,20000.0,0,INVERSIONES IOARR,4399.454643602378,0.0,0.6999997024277356,PEQUEÑO,COMPLETADO
2496551,"ADQUISICION DE EQUIPO EN EL(LA) Y MATERIALES PARA LOCAL MULTIUSO DEL CENTRO POBLADO DE NAUYAN RONDOS  DISTRITO DE HUANUCO, PROVINCIA HUANUCO, DEPARTAMENTO HUANUCO",99.99,22750.0,HUANUCO,HUANUCO,0,GOBIERNOS LOCALES,22750.0,0,INVERSIONES IOARR,4395.164835164836,0.0,0.6999697021670711,PEQUEÑO,AVANZADO
2653773,"ADQUISICION DE SISTEMA DE SUMINISTRO ELECTRICO EN EL(LA) ALUMBRADO PÚBLICO PLAZA CENTRAL DE PICOTA  DISTRITO DE PICOTA, PROVINCIA PICOTA, DEPARTAMENTO SAN MARTIN",100.0,22852.0,SAN MARTIN,PICOTA,0,GOBIERNOS LOCALES,23040.0,0,INVERSIONES IOARR,4375.98459653422,0.0,0.6999997008316736,PEQUEÑO,COMPLETADO
2575982,CREACION DEL SERVICIO DE SUMINISTRO ELÉCTRICO DOMICILIARIO EN ZONAS RURALES EN EL CENTRO POBLADO ECOLOGICA PAJANA MOHOCACHI DEL   DISTRITO DE OLLARAYA DE LA PROVINCIA DE YUNGUYO DEL DEPARTAMENTO DE PUNO,100.0,22966.0,PUNO,YUNGUYO,2033,GOBIERNOS LOCALES,22966.0,0,PROYECTO DE INVERSION,4354.262823304015,88522.16319777061,0.7000004110691451,PEQUEÑO,COMPLETADO
2645197,"ADQUISICION DE SISTEMA DE TECNOLOGIA, INFORMACION Y COMUNICACION EN EL(LA) INSTITUCIONES EDUCATIVAS DE NIVEL INICIAL, PRIMARIA Y SECUNDARIA  DISTRITO DE PAUCARCOLLA, PROVINCIA PUNO, DEPARTAMENTO PUNO",100.0,23000.0,PUNO,PUNO,0,GOBIERNOS LOCALES,21360.0,0,INVERSIONES IOARR,4347.826086956522,0.0,0.699999698894038,PEQUEÑO,COMPLETADO
2596068,"CONSTRUCCION DE SERVICIOS HIGIENICOS Y/O VESTIDORES PARA ESTUDIANTES EN EL(LA) I.E. 888  DISTRITO DE OCUVIRI, PROVINCIA LAMPA, DEPARTAMENTO PUNO",100.0,23000.0,PUNO,LAMPA,0,GOBIERNOS LOCALES,37000.0,3000,INVERSIONES IOARR,4347.826086956522,0.0,0.699999698894038,PEQUEÑO,COMPLETADO
2617360,"CONSTRUCCION DE PUENTE PEATONAL EN EL(LA) PUENTE PEATONAL CCARHUAOCCO DE CAMINO VECINAL EN EL CENTRO POBLADO SANTA ANA, DISTRITO DE SANTA ANA, PROVINCIA CASTROVIRREYNA, DEPARTAMENTO HUANCAVELICA",100.0,23042.37,HUANCAVELICA,CASTROVIRREYNA,0,GOBIERNOS LOCALES,47900.0,0,INVERSIONES IOARR,4339.831362832903,0.0,0.6999996983393243,PEQUEÑO,COMPLETADO
2623982,"REPARACION DE ALMACEN DE ALIMENTOS DE USO COMUN Y INFRAESTRUCTURA DE ALMACENAMIENTO EN EL(LA) I.E. 30951  DISTRITO DE LAMBRAS, PROVINCIA TAYACAJA, DEPARTAMENTO HUANCAVELICA",100.0,23075.01,HUANCAVELICA,TAYACAJA,0,GOBIERNOS LOCALES,8139.96,0,INVERSIONES IOARR,4333.692596449579,0.0,0.6999996979119971,PEQUEÑO,COMPLETADO
2535854,"RENOVACION DE RED DE ALCANTARILLADO EN EL(LA) PASAJE LOS OLIVOS -  DISTRITO DE CONCEPCION, PROVINCIA CONCEPCION, DEPARTAMENTO JUNIN",100.0,23096.65,JUNIN,CONCEPCION,0,GOBIERNOS LOCALES,25406.64,0,INVERSIONES IOARR,4329.632219391124,0.0,0.6999996976286833,PEQUEÑO,COMPLETADO
2549190,"REMODELACION DE ESPACIO DE RECREACION PASIVA EN EL(LA) PARQUE PRINCIPAL DEL  DISTRITO DE PALCA, PROVINCIA HUANCAVELICA, DEPARTAMENTO HUANCAVELICA",100.0,23120.0,HUANCAVELICA,HUANCAVELICA,0,GOBIERNOS LOCALES,16865.0,0,INVERSIONES IOARR,4325.259515570934,0.0,0.6999996973229821,PEQUEÑO,COMPLETADO
2667867,"RENOVACION DE COBERTURA EN EL(LA) I.E. SEMILLITAS DEL VALLECITO IV  DISTRITO DE LURIGANCHO, PROVINCIA LIMA, DEPARTAMENTO LIMA",99.95,23028.15,LIMA,LIMA,0,GOBIERNOS LOCALES,27333.04,27320,INVERSIONES IOARR,4340.339975204261,0.0,0.6998496985254945,PEQUEÑO,AVANZADO
2616517,"REMODELACION DE PLAZOLETA EN EL(LA) URBANIZACIÓN MIGUEL GRAU III ETAPA  DISTRITO DE CASA GRANDE, PROVINCIA ASCOPE, DEPARTAMENTO LA LIBERTAD",99.9,22953.96,LA LIBERTAD,ASCOPE,0,GOBIERNOS LOCALES,22953.96,0,INVERSIONES IOARR,4352.190210316651,0.0,0.6996996994967998,PEQUEÑO,AVANZADO
2463890,"REPARACION DE AMBIENTE PARA COCINA EN EL(LA) IE 566 - CHADIN EN LA LOCALIDAD PUENTECILLA, DISTRITO DE CHADIN, PROVINCIA CHOTA, DEPARTAMENTO CAJAMARCA",100.0,23262.29,CAJAMARCA,CHOTA,0,GOBIERNOS LOCALES,26061.5,0,INVERSIONES IOARR,4298.802912352997,0.0,0.6999996954601024,PEQUEÑO,COMPLETADO
2568548,"CONSTRUCCION DE SISTEMA DE ABASTECIMIENTO DE AGUA POTABLE EN EL(LA) PASAJE MIRADOR DE LA LOCALIDAD DE CONCHO  DISTRITO DE TUNAN MARCA, PROVINCIA JAUJA, DEPARTAMENTO JUNIN",100.0,23301.45,JUNIN,JAUJA,0,GOBIERNOS LOCALES,23301.45,0,INVERSIONES IOARR,4291.578421085383,0.0,0.6999996949474145,PEQUEÑO,COMPLETADO
2438983,"REPARACIÓN DE AMBIENTE U OFICINA DE SEDE ADMINISTRATIVA EN EL(LA) MUNICIPALIDAD DISTRITAL DE SARAYACU EN LA LOCALIDAD TIERRA BLANCA, DISTRITO DE SARAYACU, PROVINCIA UCAYALI, DEPARTAMENTO LORETO",100.0,23417.49,LORETO,UCAYALI,0,GOBIERNOS LOCALES,23417.49,0,INVERSIONES IOARR,4270.312488656982,0.0,0.6999996934282035,PEQUEÑO,COMPLETADO
2533951,"RENOVACION DE RED DE ALCANTARILLADO EN EL(LA) JIRÓN SANTA INES  (TRAMO JR. MARIANO SANTOS Y PASAJE S/N  DISTRITO DE SAN MATEO, PROVINCIA HUAROCHIRI, DEPARTAMENTO LIMA",100.0,23437.49,LIMA,HUAROCHIRI,0,GOBIERNOS LOCALES,23437.49,0,INVERSIONES IOARR,4266.668487111888,0.0,0.6999996931663608,PEQUEÑO,COMPLETADO
2483596,"RENOVACION DE VIAS VECINALES EN EL(LA) TAMBO PACCHA A LINDA LOMA, TAMBO PACCHA A DERRUMBO I Y II, TAMBO PACCHA A AYACCAMANAN I Y II, TAMBO PACCHA A TAPUMANTA, TAMBO PACCHA A CANTOLAO I Y II  DISTRITO DE ACOLLA, PROVINCIA JAUJA, DEPARTAMENTO JUNIN",100.0,23444.66,JUNIN,JAUJA,0,GOBIERNOS LOCALES,24444.66,0,INVERSIONES IOARR,4265.363626514524,0.0,0.6999996930724902,PEQUEÑO,COMPLETADO
2481289,"REPARACION DE AMBIENTE DE PROCESOS CULTURALES EN EL(LA) REHABILITACIÓN DE LA PLAZA 24 DE JUNIO EN LA LOCALIDAD CARTAVIO, DISTRITO DE SANTIAGO DE CAO, PROVINCIA ASCOPE, DEPARTAMENTO LA LIBERTAD",100.0,23465.84,LA LIBERTAD,ASCOPE,0,GOBIERNOS LOCALES,23465.84,0,INVERSIONES IOARR,4261.513757871016,0.0,0.6999996927951988,PEQUEÑO,COMPLETADO
2487379,"ADQUISICION DE EQUIPAMIENTO DE AMBIENTES COMPLEMENTARIOS EN EL(LA) DE LA MUNICIPALIDAD DISTRITAL DE HUACRAPUQUIO,  DISTRITO DE HUACRAPUQUIO, PROVINCIA HUANCAYO, DEPARTAMENTO JUNIN",100.0,23616.88,JUNIN,HUANCAYO,0,GOBIERNOS LOCALES,24799.0,0,INVERSIONES IOARR,4234.25956349865,0.0,0.699999690817763,PEQUEÑO,COMPLETADO
2629134,"RENOVACION DE SERVICIOS HIGIENICOS Y/O VESTIDORES Y VEREDA EN EL(LA) I.E. 232 EN LA LOCALIDAD PERLA MAYO, DISTRITO DE SAN FERNANDO, PROVINCIA RIOJA, DEPARTAMENTO SAN MARTIN",100.0,23619.1,SAN MARTIN,RIOJA,0,GOBIERNOS LOCALES,23619.1,0,INVERSIONES IOARR,4233.861578129565,0.0,0.6999996907886985,PEQUEÑO,COMPLETADO
2460947,"REPARACION DE VELATORIO EN EL(LA) LOCALIDAD DE LAS BRISAS DISTRITO DE BAGUA GRANDE, PROVINCIA UTCUBAMBA, DEPARTAMENTO AMAZONAS",100.0,23684.64,AMAZONAS,UTCUBAMBA,0,GOBIERNOS LOCALES,48729.75,0,INVERSIONES IOARR,4222.145660647576,0.0,0.6999996899306402,PEQUEÑO,COMPLETADO
2530758,CREACION DE VEREDA PEATONAL EN EL CASERIO NUEVO YUCURUCHI DEL DISTRITO DE SAQUENA - PROVINCIA DE REQUENA - DEPARTAMENTO DE LORETO,100.0,23744.29,LORETO,REQUENA,120,GOBIERNOS LOCALES,23744.29,0,PROYECTO DE INVERSION,4211.538858395008,5053.846630074009,0.6999997311603177,PEQUEÑO,COMPLETADO
2499884,"REPARACION DE AMBIENTE DE GESTION ADMINISTRATIVA Y PEDAGOGICA EN EL(LA) IE IEGEMUN MARCAVALLE - HUACHOCOLPA  DISTRITO DE HUACHOCOLPA, PROVINCIA TAYACAJA, DEPARTAMENTO HUANCAVELICA",100.0,23774.4,HUANCAVELICA,TAYACAJA,0,GOBIERNOS LOCALES,23774.4,0,INVERSIONES IOARR,4206.204993606568,0.0,0.6999996887554903,PEQUEÑO,COMPLETADO
2513294,"CONSTRUCCION DE COBERTURA EN EL(LA) CENTRO CULTURAL EN LA LOCALIDAD HUASHUA, DISTRITO DE MARCO, PROVINCIA JAUJA, DEPARTAMENTO JUNIN",99.69,23072.68,JUNIN,JAUJA,0,GOBIERNOS LOCALES,23000.0,0,INVERSIONES IOARR,4320.694431682839,0.0,0.6990696979425017,PEQUEÑO,AVANZADO
2653203,"ADQUISICION DE HARDWARE GENERAL EN EL(LA) I.E. 20758 EN EL CENTRO POBLADO LA ENCANADA DEL PORVENIR, DISTRITO DE NUEVO IMPERIAL, PROVINCIA CAÑETE, DEPARTAMENTO LIMA",99.54,22905.43,LIMA,CAÑETE,0,GOBIERNOS LOCALES,22905.43,0,INVERSIONES IOARR,4345.694448870858,0.0,0.698619700132161,PEQUEÑO,AVANZADO
2438262,"ADQUISICIÓN DE MESAS O ACCESORIOS PARA PROCEDIMIENTOS DE CESÁREAS O SALAS DE PARTOS O PRODUCTOS RELACIONADOS EN EL(LA) EESS CHIRIACO - IMAZA EN LA LOCALIDAD CHIRIACO, DISTRITO DE IMAZA, PROVINCIA BAGUA, DEPARTAMENTO AMAZONAS",100.0,24000.0,AMAZONAS,BAGUA,0,GOBIERNOS REGIONALES,24000.0,0,INVERSIONES IOARR,4166.666666666667,0.0,0.6999996858019052,PEQUEÑO,COMPLETADO
2684982,"ADQUISICION DE MOBILIARIO DE AMBIENTES DE GESTION ADMINISTRATIVA Y ACADEMICA EN EL(LA) I.E. 30473 VIRGEN DEL CARMEN EN EL CENTRO POBLADO TAMBILLO, DISTRITO DE RICRAN, PROVINCIA JAUJA, DEPARTAMENTO JUNIN",100.0,24000.0,JUNIN,JAUJA,0,GOBIERNOS LOCALES,20912.6,20913,INVERSIONES IOARR,4166.666666666667,0.0,0.6999996858019052,PEQUEÑO,COMPLETADO
2625735,"REPARACION DE ESTACION DE BOMBEO DE AGUA EN EL(LA) SISTEMA DE ABASTECIMIENTO DE AGUA DE LA ORGANIZACIÓN COMUNAL JASS SUCAPAYA – LAGUNILLAS CHOCCACHA – CONCHILLA DEL  DISTRITO DE CAMINACA, PROVINCIA AZANGARO, DEPARTAMENTO PUNO",100.0,24019.0,PUNO,AZANGARO,0,GOBIERNOS LOCALES,24019.0,0,INVERSIONES IOARR,4163.370664890295,0.0,0.6999996855531547,PEQUEÑO,COMPLETADO
2523417,"CONSTRUCCION DE AMBIENTE DE USOS MULTIPLES EN EL(LA) PARA SERVICIOS COMUNALES Y ORGANIZACIONALES EN LA COMUNIDAD NATIVA DE YURILAMAS  DISTRITO DE SAN ROQUE DE CUMBAZA, PROVINCIA LAMAS, DEPARTAMENTO SAN MARTIN",100.0,24143.66,SAN MARTIN,LAMAS,0,GOBIERNOS LOCALES,31654.25,0,INVERSIONES IOARR,4141.874098624649,0.0,0.6999996839210894,PEQUEÑO,COMPLETADO
2540126,"REPARACION DE PUENTE EN EL(LA) PUENTE VIEJO PEATONAL DE YANACHIUCHE  DISTRITO DE SAN PEDRO DE CASTA, PROVINCIA HUAROCHIRI, DEPARTAMENTO LIMA",91.36,10108.6,LIMA,HUAROCHIRI,0,GOBIERNOS LOCALES,13475.7,0,INVERSIONES IOARR,9037.848960291236,0.0,0.6740798676699586,PEQUEÑO,AVANZADO
2502932,"ADQUISICION DE MOTOCICLETA CONSTRUCCION DE SERVICIOS HIGIENICOS Y/O VESTIDORES PARA PERSONAL EN EL(LA) DE LA PLANTA DE TRATAMIENTO DE RESIDUOS SOLIDOS EN LA LOCALIDAD LLACLLA, DISTRITO DE ABELARDO PARDO LEZAMETA, PROVINCIA BOLOGNESI, DEPARTAMENTO ANCASH",100.0,24228.41,ANCASH,BOLOGNESI,0,GOBIERNOS LOCALES,24228.41,0,INVERSIONES IOARR,4127.385990248638,0.0,0.6999996828115311,PEQUEÑO,COMPLETADO
2565968,"MEJORAMIENTO Y AMPLIACION DEL SISTEMA DE ALCANTARILLADO EN EL JR.AMARGURA CUADRAS 07 Y 08 , JR. LAS PALMERAS CUADRA 01 EN LA LOCALIDAD DE YANTALÓ -  DISTRITO DE YANTALO - PROVINCIA DE MOYOBAMBA - DEPARTAMENTO DE SAN MARTIN",99.9,24000.0,SAN MARTIN,MOYOBAMBA,2032,GOBIERNOS LOCALES,42978.98,0,PROYECTO DE INVERSION,4162.5,84666.66666666667,0.6997003971817914,PEQUEÑO,AVANZADO
2601144,"REPARACION DE ESCALERA DE ACCESO EN EL(LA) PLAZA DE ARMAS DEL CENTRO POBLADO LACHAQUI DISTRITO DE LACHAQUI, PROVINCIA CANTA, DEPARTAMENTO LIMA",100.0,24253.41,LIMA,CANTA,0,GOBIERNOS LOCALES,26037.33,0,INVERSIONES IOARR,4123.13155139834,0.0,0.6999996824842278,PEQUEÑO,COMPLETADO
2532123,"RENOVACION DE PAVIMENTO EN EL(LA) JR. SANTA INES (TRAMO PASAJE LIMA Y PASAJE S/N)  DISTRITO DE SAN MATEO, PROVINCIA HUAROCHIRI, DEPARTAMENTO LIMA",100.0,24365.47,LIMA,HUAROCHIRI,0,GOBIERNOS LOCALES,23470.67,0,INVERSIONES IOARR,4104.168727301382,0.0,0.6999996810171234,PEQUEÑO,COMPLETADO
2610485,"CONSTRUCCION DE CERCO PERIMETRICO EN EL(LA) I.E. 1309 EN EL CENTRO POBLADO PORVENIR TURISTICO, DISTRITO DE INGENIO, PROVINCIA HUANCAYO, DEPARTAMENTO JUNIN",98.0,20000.0,JUNIN,HUANCAYO,0,GOBIERNOS LOCALES,25939.4,0,INVERSIONES IOARR,4900.0,0.0,0.6939997381704364,PEQUEÑO,AVANZADO
2588467,"REPARACION DE EDIFICACION EN EL(LA) MUSEO PALEONTOLÓGICO DIENTES DE SABLE EN LA LOCALIDAD HUACRAPUQUIO, DISTRITO DE HUACRAPUQUIO, PROVINCIA HUANCAYO, DEPARTAMENTO JUNIN",100.0,24506.52,JUNIN,HUANCAYO,0,GOBIERNOS LOCALES,26532.36,0,INVERSIONES IOARR,4080.546727972801,0.0,0.6999996791704781,PEQUEÑO,COMPLETADO
2555842,"REPARACION DE RESERVORIO EN EL(LA) SISTEMA DE AGUA POTABLE EN LA LOCALIDAD PLATANAL ALTO, DISTRITO DE FRIAS, PROVINCIA AYABACA, DEPARTAMENTO PIURA",100.0,24570.28,PIURA,AYABACA,0,GOBIERNOS LOCALES,45835.66,0,INVERSIONES IOARR,4069.957688719868,0.0,0.6999996783357236,PEQUEÑO,COMPLETADO
2528228,"ADQUISICION DE TUBERIA REPARACION DE BUZONETA EN EL(LA) RED DE ALCANTARILLADO  DEL JR. ABRAHAM VALDELOMAR, ENTRE LA AV. LAS AMÉRICAS Y EL JR. JOSE CARLOS MARIATEGUI  DISTRITO DE YANACANCHA, PROVINCIA PASCO, DEPARTAMENTO PASCO",100.0,24592.57,PASCO,PASCO,0,GOBIERNOS LOCALES,28808.86,0,INVERSIONES IOARR,4066.268795819225,0.0,0.6999996780439001,PEQUEÑO,COMPLETADO
2574812,"CONSTRUCCION DE VEREDA Y RAMPA REMODELACION DE AMBIENTE DE USOS MULTIPLES EN EL(LA) LOCAL DE USOS MULTIPLES DEL BARRIO MUCHA CRUZ,  DISTRITO DE HUALHUAS, PROVINCIA HUANCAYO, DEPARTAMENTO JUNIN",100.0,24596.0,JUNIN,HUANCAYO,0,GOBIERNOS LOCALES,24596.0,0,INVERSIONES IOARR,4065.7017401203448,0.0,0.6999996779989941,PEQUEÑO,COMPLETADO
2485184,"ADQUISICION DE TERRENO EN EL(LA) PARA LA CONSTRUCCIÓN DEL ESTADIO MUNICIPAL EN LA LOCALIDAD DE ACHAYA DEL  DISTRITO DE ACHAYA, PROVINCIA AZANGARO, DEPARTAMENTO PUNO",100.0,24609.31,PUNO,AZANGARO,0,GOBIERNOS LOCALES,37000.0,0,INVERSIONES IOARR,4063.502796299449,0.0,0.6999996778247377,PEQUEÑO,COMPLETADO
2477878,"CONSTRUCCION DE PUENTE EN EL(LA) . EN LA LOCALIDAD SAN JUAN, DISTRITO DE PITIPO, PROVINCIA FERREÑAFE, DEPARTAMENTO LAMBAYEQUE",100.0,24712.13,LAMBAYEQUE,FERREÑAFE,0,GOBIERNOS LOCALES,24675.0,0,INVERSIONES IOARR,4046.595740634255,0.0,0.6999996764786047,PEQUEÑO,COMPLETADO
2618546,"ADQUISICION DE JUEGOS INFANTILES E INCLUSIVOS EN EL(LA) I.E. 104 SIMON BOLIVAR  DISTRITO DE JESUS NAZARENO, PROVINCIA HUAMANGA, DEPARTAMENTO AYACUCHO",100.0,24720.0,AYACUCHO,HUAMANGA,0,GOBIERNOS LOCALES,24720.0,0,INVERSIONES IOARR,4045.307443365696,0.0,0.6999996763755696,PEQUEÑO,COMPLETADO
2540095,"CONSTRUCCION DE MURO DE CONTENCION EN EL(LA) CENTRO POBLADO YARCCANCHA EN LA LOCALIDAD YARCCACANCHA, DISTRITO DE AHUAYCHA, PROVINCIA TAYACAJA, DEPARTAMENTO HUANCAVELICA",100.0,24737.76,HUANCAVELICA,TAYACAJA,0,GOBIERNOS LOCALES,28608.72,1150,INVERSIONES IOARR,4042.4031925283457,0.0,0.6999996761430534,PEQUEÑO,COMPLETADO
2462385,"RENOVACION DE VEREDA EN EL(LA) PASAJE UNIDA EN LA LOCALIDAD BARRANCA, DISTRITO DE BARRANCA, PROVINCIA BARRANCA, DEPARTAMENTO LIMA",99.83,24458.8,LIMA,BARRANCA,0,GOBIERNOS LOCALES,45083.78,0,INVERSIONES IOARR,4081.557558015929,0.0,0.6994896797952346,PEQUEÑO,AVANZADO
2586685,"REPARACION DE SISTEMA DE TRATAMIENTO DE AGUAS RESIDUALES Y CERCO PERIMETRICO EN EL(LA) PTAR DE LA LOCALIDAD DE RANRAHIRCA  DISTRITO DE RANRAHIRCA, PROVINCIA YUNGAY, DEPARTAMENTO ANCASH",100.0,24930.84,ANCASH,YUNGAY,0,GOBIERNOS LOCALES,39497.4,0,INVERSIONES IOARR,4011.096296795455,0.0,0.6999996736152243,PEQUEÑO,COMPLETADO
